,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude
9918,2021-11-11,2027-05-07,Second Class,163419,United States,Louisville,Colorado,80027,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036
9919,2021-11-11,2027-05-07,Second Class,163419,United States,Louisville,Colorado,80027,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
9920,2021-12-04,2027-06-01,Standard Class,119508,Canada,Vancouver,British Columbia,V6B,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036
9921,2021-12-04,2027-06-01,Standard Class,119508,Canada,Vancouver,British Columbia,V6B,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
9922,2022-12-04,2028-05-31,Standard Class,119508,United States,Lakewood,California,90712,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036
9923,2022-12-04,2028-05-31,Standard Class,119508,United States,Lakewood,California,90712,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
9924,2022-12-04,2028-05-31,Standard Class,119508,Canada,Vancouver,British Columbia,V6B,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
9925,2022-12-04,2028-05-31,Standard Class,119508,Canada,Vancouver,British Columbia,V6B,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036
9926,2023-02-22,2028-08-18,Standard Class,143280,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
9927,2023-02-22,2028-08-18,Standard Class,143280,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371
9928,2023-02-22,2028-08-18,Standard Class,143280,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
9929,2023-12-04,2029-05-31,Standard Class,119508,Canada,Vancouver,British Columbia,V6B,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036
9930,2023-12-04,2029-05-31,Standard Class,119508,Canada,Vancouver,British Columbia,V6B,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
9931,2024-11-25,2030-05-24,Standard Class,101665,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
9932,2024-12-04,2030-06-01,Standard Class,119508,Canada,Vancouver,British Columbia,V6B,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036
9933,2024-12-04,2030-06-01,Standard Class,119508,Canada,Vancouver,British Columbia,V6B,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
9934,2022-07-17,2028-01-14,Standard Class,121132,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036
9935,2022-07-17,2028-01-14,Standard Class,121132,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
9936,2022-11-23,2028-05-19,Standard Class,111395,United States,San Antonio,Texas,78207,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
9937,2022-11-23,2028-05-19,Standard Class,111395,United States,San Antonio,Texas,78207,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371
9938,2022-11-23,2028-05-19,Standard Class,111395,United States,San Antonio,Texas,78207,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
9939,2023-10-28,2029-04-19,Same Day,120369,United States,Rochester,New York,14609,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
9940,2023-11-27,2029-05-22,First Class,162313,United States,Lincoln Park,Michigan,48146,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036
9941,2024-03-08,2029-09-01,First Class,155698,United States,Columbus,Georgia,31907,Other,Gulf,Wonka Gum,10.0,8,5.2,4.8,Secret Factory,41.446333,-90.565487
9942,2024-03-08,2029-09-01,First Class,155698,United States,Columbus,Georgia,31907,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
9943,2024-11-06,2030-05-03,Standard Class,154816,United States,Richmond,Kentucky,40475,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371
9944,2021-08-04,2027-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
9945,2021-08-04,2027-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036
9946,2021-08-04,2027-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371
9947,2021-08-04,2027-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,Lot's O' Nuts,32.881893,-111.768036
9948,2021-08-04,2027-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
9949,2021-08-04,2027-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371
9950,2022-02-28,2027-08-25,Standard Class,145436,United States,Columbia,Tennessee,38401,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,32.881893,-111.768036
9951,2022-02-28,2027-08-25,Standard Class,145436,United States,Columbia,Tennessee,38401,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
9952,2022-06-26,2027-12-21,Standard Class,166583,United States,Houston,Texas,77070,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
9953,2022-11-01,2028-04-27,Standard Class,113145,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371
9954,2022-11-01,2028-04-27,Standard Class,113145,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371
9955,2022-11-01,2028-04-27,Standard Class,113145,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036
9956,2022-11-01,2028-04-27,Standard Class,113145,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371
9957,2022-11-01,2028-04-27,Standard Class,113145,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036
9958,2022-11-05,2028-05-01,Standard Class,118444,United States,Coral Springs,Florida,33065,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036
9959,2023-05-28,2028-11-24,Standard Class,113747,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036
9960,2021-03-01,2026-08-26,Standard Class,113880,United States,Elmhurst,Illinois,60126,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036
9961,2021-03-01,2026-08-26,Standard Class,113880,United States,Elmhurst,Illinois,60126,Other,Interior,Lickable Wallpaper,60.0,3,30.0,30.0,Secret Factory,41.446333,-90.565487
9962,2021-07-25,2027-01-17,Second Class,146528,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036
9963,2021-07-25,2027-01-17,Second Class,146528,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
9964,2024-05-22,2029-11-16,Standard Class,130106,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
9965,2024-05-22,2029-11-16,Standard Class,130106,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371
9966,2024-07-08,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
9967,2024-07-08,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
9968,2024-07-08,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371
9969,2024-07-08,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
9970,2024-12-17,2030-06-14,Standard Class,107342,United States,Columbus,Indiana,47201,Chocolate,Interior,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036
9971,2021-08-08,2027-01-31,Second Class,156790,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
9972,2021-11-24,2027-05-19,First Class,158540,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036
9973,2023-08-06,2029-02-02,Standard Class,151092,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036
9974,2024-01-29,2029-07-25,Standard Class,139304,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
9975,2024-01-29,2029-07-25,Standard Class,139304,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,32.881893,-111.768036
9976,2024-01-29,2029-07-25,Standard Class,139304,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371
9977,2024-07-08,2029-12-31,First Class,150189,United States,San Mateo,California,94403,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036
9978,2024-07-29,2030-01-23,Standard Class,115301,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
9979,2021-09-22,2027-03-20,Standard Class,103191,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
9980,2023-03-24,2028-09-15,First Class,113803,United States,Richmond,Indiana,47374,Chocolate,Interior,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036
9981,2023-05-12,2028-11-05,Standard Class,109911,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371
9982,2023-08-26,2029-02-22,Standard Class,132094,United States,Philadelphia,Pennsylvania,19140,Other,Atlantic,Kazookles,9.75,3,0.75,9.0,The Other Factory,35.1175,-89.971107
9983,2023-08-26,2029-02-22,Standard Class,132094,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
9984,2024-03-19,2029-09-10,First Class,166499,United States,Lakewood,New Jersey,08701,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
9985,2021-04-07,2026-09-28,Same Day,165806,United States,Marietta,Georgia,30062,Chocolate,Gulf,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,32.076176,-81.088371
9986,2021-04-07,2026-09-28,Same Day,165806,United States,Marietta,Georgia,30062,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
9987,2022-11-01,2028-04-25,First Class,105221,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
9988,2022-11-01,2028-04-25,First Class,105221,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
9989,2023-04-06,2028-09-30,Standard Class,150140,United States,Burlington,Vermont,05401,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371
9990,2023-09-08,2029-03-02,Second Class,113516,United States,Lancaster,California,93534,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036
9991,2023-09-08,2029-03-02,Second Class,113516,United States,Lancaster,California,93534,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
9992,2024-03-16,2029-09-08,Second Class,101539,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036
9993,2024-03-16,2029-09-08,Second Class,101539,United States,Seattle,Washington,98105,Other,Pacific,Wonka Gum,1.25,1,0.65,0.6,Secret Factory,41.446333,-90.565487
9994,2024-03-16,2029-09-08,Second Class,101539,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
9995,2024-07-16,2030-01-11,Standard Class,109778,United States,Woodstock,Illinois,60098,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
9996,2024-11-06,2030-05-06,Standard Class,107720,United States,Westfield,New Jersey,07090,Sugar,Atlantic,Laffy Taffy,5.97,3,3.72,2.25,Sugar Shack,48.11914,-96.18115
9997,2021-03-22,2026-09-12,Same Day,129609,United States,Portage,Indiana,46368,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
9998,2023-03-17,2028-09-06,Same Day,115476,United States,Newark,Delaware,19711,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
9999,2023-03-17,2028-09-06,Same Day,115476,United States,Newark,Delaware,19711,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
10000,2023-05-12,2028-11-05,Standard Class,123610,United States,Mission Viejo,California,92691,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036
10001,2023-05-12,2028-11-05,Standard Class,123610,United States,Mission Viejo,California,92691,Chocolate,Pacific,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036
10002,2023-06-14,2028-12-07,First Class,133872,United States,Boca Raton,Florida,33433,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
10003,2023-06-14,2028-12-07,First Class,133872,United States,Boca Raton,Florida,33433,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
10004,2024-09-04,2030-02-27,Second Class,166394,United States,Nashua,New Hampshire,03060,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036
10005,2022-07-05,2027-12-31,Standard Class,130610,United States,Sterling Heights,Michigan,48310,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
10006,2024-06-30,2029-12-26,Standard Class,102946,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
10007,2024-11-30,2030-05-27,Standard Class,105333,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
10008,2024-11-30,2030-05-27,Standard Class,105333,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
10009,2024-11-30,2030-05-27,Standard Class,105333,United States,New York City,New York,10011,Sugar,Atlantic,Nerds,4.5,3,2.1,2.4,Sugar Shack,48.11914,-96.18115
10010,2021-09-06,2027-03-02,First Class,130449,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036
10011,2021-09-06,2027-03-02,First Class,130449,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,32.881893,-111.768036
10012,2021-10-06,2027-04-01,First Class,109680,United States,Indianapolis,Indiana,46203,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
10013,2021-12-09,2027-06-03,First Class,109932,United States,Brownsville,Texas,78521,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
10014,2021-12-09,2027-06-03,First Class,109932,United States,Brownsville,Texas,78521,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
10015,2022-05-29,2027-11-21,First Class,111339,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
10016,2022-05-29,2027-11-21,First Class,111339,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036
10017,2022-05-29,2027-11-21,First Class,111339,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
10018,2022-11-15,2028-05-12,Standard Class,129525,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,42.25,13,27.43,14.82,Wicked Choccy's,32.076176,-81.088371
10019,2023-06-26,2028-12-22,Standard Class,102127,United States,New York City,New York,10035,Other,Atlantic,Wonka Gum,3.75,3,1.95,1.8,Secret Factory,41.446333,-90.565487
10020,2023-06-26,2028-12-22,Standard Class,102127,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371
10021,2023-06-26,2028-12-22,Standard Class,102127,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
10022,2024-10-16,2030-04-13,Standard Class,159100,United States,Columbia,Tennessee,38401,Other,Gulf,Wonka Gum,8.75,7,4.55,4.2,Secret Factory,41.446333,-90.565487
10023,2024-10-16,2030-04-13,Standard Class,159100,United States,Columbia,Tennessee,38401,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
10024,2021-01-07,2026-07-05,Standard Class,105417,United States,Huntsville,Texas,77340,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
10025,2021-01-07,2026-07-05,Standard Class,105417,United States,Huntsville,Texas,77340,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371
10026,2022-05-24,2027-11-16,Second Class,165512,United States,Naperville,Illinois,60540,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,32.881893,-111.768036
10027,2022-05-24,2027-11-16,Second Class,165512,United States,Naperville,Illinois,60540,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036
10028,2023-01-08,2028-07-05,Standard Class,137295,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
10029,2023-01-08,2028-07-05,Standard Class,137295,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,32.881893,-111.768036
10030,2023-01-08,2028-07-05,Standard Class,137295,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
10031,2024-05-23,2029-11-19,Standard Class,167003,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
10032,2021-06-06,2026-12-01,Standard Class,151897,United States,Houston,Texas,77070,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13.0,Wicked Choccy's,32.076176,-81.088371
10033,2022-04-05,2027-10-01,Standard Class,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
10034,2022-04-05,2027-10-01,Standard Class,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371
10035,2022-04-05,2027-10-01,Standard Class,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036
10036,2022-04-05,2027-10-01,Standard Class,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036
10037,2022-04-05,2027-10-01,Standard Class,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036
10038,2022-04-05,2027-10-01,Standard Class,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371
10039,2022-04-05,2027-10-01,Standard Class,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036
10040,2022-04-05,2027-10-01,Standard Class,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
10041,2021-05-11,2026-11-06,Standard Class,152100,United States,Huntsville,Texas,77340,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,32.881893,-111.768036
10042,2021-07-15,2027-01-09,Standard Class,115980,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
10043,2021-07-15,2027-01-09,Standard Class,115980,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
10044,2022-01-02,2027-07-02,Standard Class,146262,United States,Medina,Ohio,44256,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036
10045,2022-01-02,2027-07-02,Standard Class,146262,United States,Medina,Ohio,44256,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
10046,2022-01-02,2027-07-02,Standard Class,146262,United States,Medina,Ohio,44256,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
10047,2022-01-02,2027-07-02,Standard Class,146262,United States,Medina,Ohio,44256,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,32.076176,-81.088371
